temp,humidity,watertemp,ph,ec,label
29.1,88,27.37,-2.61,0,
29.1,87.8,27.5,-2.97,2.15,
29.1,87.9,27.56,-3.03,0.64,
29.2,87.8,27.62,-2.64,8.81,
29.2,87.9,27.69,-2.71,0.64,
29.2,87.8,27.75,-3.01,2.36,
29.2,87.8,27.81,-3.15,2.36,
29.3,87.8,27.87,-2.55,0,
29.3,87.8,27.94,-2.63,1.93,
29.3,87.8,27.94,-3.04,0,
29.4,87.7,27.94,-2.85,3.87,
29.4,87.7,28,-2.47,3.44,
29.4,87.6,28.06,-2.73,0,
29.5,87.5,28.12,-3,0,
29.5,87.6,28.12,-3.03,0.21,
29.3,87.7,28.12,-2.64,1.93,
29.2,87.7,28.06,-2.54,0.64,
29.1,87.5,28,-3.01,1.07,
29,87.5,28,-2.68,7.52,
29,87.6,28,-2.42,0,
29,87.7,27.94,-2.91,5.37,
29,87.8,27.87,-2.86,0,
28.9,87.5,27.81,-3.05,0,
28.9,87,27.75,-3.02,0,
28.8,87.2,27.75,-2.49,0,
28.8,86.9,27.69,-3.04,2.79,
28.8,87.3,27.62,-2.95,4.94,
28.8,87.1,27.62,-3.08,1.93,
28.8,87.1,27.56,-2.71,0,
28.8,87.2,27.5,-2.94,1.07,
28.8,87.2,27.44,-2.9,0.64,
28.8,87.2,27.44,-3.07,3.22,
28.8,87.3,27.37,-2.44,0.43,
28.7,87.4,27.37,-2.82,0,
28.8,87.4,27.37,-3.16,4.51,
28.7,87.6,27.31,-3.02,1.29,
28.7,86.7,27.31,-3.08,0,
28.7,87.1,27.31,-3.07,3.44,
28.7,87.6,27.31,-2.79,0,
28.7,87.3,27.31,-3.14,0,
28.7,87.1,27.31,-2.87,0.21,
28.7,87.4,27.25,-2.6,1.07,
28.6,87,27.25,-2.92,1.07,
28.6,87,27.19,-2.7,0,
28.7,87.1,27.13,-2.51,16.11,
28.6,87.1,27.19,-2.66,0.43,
28.6,86.9,27.19,-2.82,2.36,
28.6,86.8,27.19,-2.78,3.87,
28.6,87.3,27.25,-2.97,0,
28.6,87.2,27.19,-2.61,0.43,
28.6,87.1,27.19,-2.97,6.87,
28.5,87,27.19,-3.29,1.93,
28.6,87.3,27.19,-3.23,6.45,
28.6,87.3,27.19,-3.08,0.64,
28.6,87.2,27.19,-2.97,0,
28.6,86.9,27.19,-3.18,1.07,
28.6,87.3,27.19,-3.19,0,
28.6,87.3,27.19,-3.01,0,
28.6,87.3,27.19,-3.1,3.01,
28.6,87.3,27.13,-3.16,1.5,
28.6,87.4,27.13,-3.28,2.36,
28.6,87,27.13,-3.28,0.21,
28.5,87.2,27.19,-3.05,1.07,
28.5,86.7,27.13,-2.62,0,
28.6,87.2,27.13,-3.06,2.36,
28.6,87.3,27.19,-3.26,0.43,
28.6,87.2,27.25,-2.85,3.44,
28.5,87.4,27.19,-2.97,0.64,
28.6,87.5,27.19,-3.09,1.07,
28.6,87.7,27.25,-2.85,0.21,
28.6,87.4,27.25,-2.88,1.5,
28.5,87.4,27.19,-2.79,3.44,
28.5,87.1,27.25,-3.17,0,
28.5,86.8,27.19,-2.78,6.66,
28.4,86.7,27.19,-2.81,0,
28.4,87.2,27.13,-2.7,0,
28.4,87.1,27.13,-2.89,2.36,
28.4,87.1,27.13,-3.13,0.43,
28.4,86.8,27.06,-3.19,1.5,
28.4,86.7,27,-2.89,1.93,
28.3,87.2,27,-2.97,7.3,
28.3,87,27,-3,4.08,
28.3,86.4,27,-2.71,1.93,
28.3,86.8,27,-3.04,0,
28.3,86.9,27,-2.82,1.29,
28.3,87.2,26.94,-2.94,3.44,
28.3,87.1,26.94,-2.76,0,
28.2,86.7,26.87,-2.97,1.29,
28.2,86.6,26.87,-2.79,1.07,
28.2,86.5,26.81,-2.89,0,
28.2,86.9,26.81,-3,1.07,
28.2,86.8,26.75,-3.01,3.87,
28.1,86.8,26.81,-2.89,3.44,
28.1,86.5,26.75,-3.39,1.07,
28.1,86.9,26.75,-3.17,0,
28.1,86.8,26.75,-3.3,1.93,
28.1,86.4,26.69,-3.17,0.21,
28.1,86.8,26.69,-3.46,0.21,
28,86.9,26.69,-3.2,6.23,
28,86.8,26.69,-3.2,5.59,
28,86.7,26.62,-3.13,3.01,
28,86.5,26.62,-3.27,3.22,
28,86.9,26.62,-3.1,0,
28,86.6,26.62,-2.88,3.44,
28,86.7,26.56,-2.99,1.5,
,,,,,
28,87.1,26.62,-3.04,0.86,
28,87.4,26.56,-2.68,0,
27.9,87,26.56,-3.08,3.01,
27.9,87.3,26.56,-3.29,1.07,
27.9,87.5,26.5,-3.24,1.5,
27.9,87,26.56,-2.89,8.81,
27.9,87.4,26.5,-3.13,3.22,
28,87.5,26.5,-3.06,7.09,
27.9,87.5,26.5,-2.86,1.5,
27.9,87.7,26.5,-3.29,2.36,
27.9,87.7,26.5,-3.14,3.44,
27.9,87.3,26.5,-3.14,3.44,
27.9,87.4,26.5,-3.19,2.15,
27.9,87.9,26.5,-3.09,0.43,
27.9,87.6,26.5,-3.27,0.86,
27.9,87.9,26.56,-3.31,3.01,
27.9,87.8,26.56,-3.12,6.02,
28,88.1,26.5,-3.28,4.73,
28,87.7,26.56,-3.42,3.44,
28.1,88,26.56,-3.44,9.02,
28.1,87.6,26.62,-3.48,1.21,
28.1,87.7,26.62,-3.22,1.93,
28.1,87.7,26.62,-3.19,6.23,
28.1,88,26.69,-3.34,4.73,
28.2,88.1,26.69,-3.22,1.07,
28.3,88.1,26.75,-3.39,2.36,
28.3,88.1,26.81,-3.28,3.44,
28.4,88.1,26.87,-3.33,0,
28.5,88.1,26.94,-3.37,10.1,
28.5,88.1,27,-3.23,3.01,
28.6,88.1,27.06,-3.11,9.24,
28.6,88.1,27.13,-3.1,5.37,
28.6,88,27.19,-3.07,1.43,
28.6,88.1,27.25,-3.06,3.44,
28.6,87.7,27.31,-3.14,1.29,
